,latitude,longitude,price,minimum_nights,number_of_reviews,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
26152,40.74844,-73.97694,367,30,1,358,0,0,1,0,0,1,0,0
26153,40.64108,-73.96378,75,2,25,0,0,1,0,0,0,0,1,0
26154,40.77426,-73.94893,80,5,0,0,0,0,1,0,0,1,0,0
26155,40.58102,-73.95782,137,2,2,350,0,1,0,0,0,1,0,0
26156,40.74821,-74.0018,95,1,17,0,0,0,1,0,0,0,1,0
26157,40.71768,-73.77308000000001,125,3,0,363,0,0,0,1,0,0,1,0
26158,40.724109999999996,-73.97825999999999,150,3,103,94,0,0,1,0,0,0,1,0
26159,40.69566,-73.91314,115,1,22,0,0,1,0,0,0,1,0,0
26160,40.73715,-73.84792,45,5,18,80,0,0,0,1,0,0,1,0
26161,40.82638,-73.92225,55,1,46,46,1,0,0,0,0,0,1,0
26162,40.69102,-73.94898,180,4,2,0,0,1,0,0,0,1,0,0
26163,40.6988,-73.90725,55,2,0,0,0,0,0,1,0,0,1,0
26164,40.7954,-73.94926,99,2,56,14,0,0,1,0,0,0,1,0
26165,40.7469,-73.99494,200,2,40,288,0,0,1,0,0,1,0,0
26166,40.68071,-73.91873000000001,70,1,15,0,0,1,0,0,0,1,0,0
26167,40.68332,-73.99084,125,5,40,88,0,1,0,0,0,1,0,0
26168,40.76117,-73.96104,150,7,5,25,0,0,1,0,0,1,0,0
26169,40.8062,-73.95528,164,2,11,18,0,0,1,0,0,1,0,0
26170,40.76059,-73.92168000000001,101,1,0,0,0,0,0,1,0,0,1,0
26171,40.71706,-73.94091,60,2,3,1,0,1,0,0,0,0,1,0
26172,40.62191,-73.93428,130,2,35,357,0,1,0,0,0,1,0,0
26173,40.764,-73.88718,150,2,0,83,0,0,0,1,0,0,1,0
26174,40.71244,-73.94384000000001,114,6,2,0,0,1,0,0,0,1,0,0
26175,40.71075,-73.9564,225,2,124,106,0,1,0,0,0,1,0,0
26176,40.68657,-73.96003,250,3,3,0,0,1,0,0,0,1,0,0
26177,40.64099,-73.98029,99,2,32,153,0,1,0,0,0,1,0,0
26178,40.75288,-73.97703,209,2,25,0,0,0,1,0,0,1,0,0
26179,40.70544,-73.91828000000001,59,1,90,42,0,1,0,0,0,0,1,0
26180,40.766709999999996,-73.98849,300,15,8,30,0,0,1,0,0,1,0,0
26181,40.76495,-73.9853,160,3,6,0,0,0,1,0,0,0,1,0
26182,40.755959999999995,-73.89702,45,4,17,314,0,0,0,1,0,0,1,0
26183,40.71992,-73.96029,250,2,3,184,0,1,0,0,0,1,0,0
26184,40.76381,-73.87748,60,1,0,359,0,0,0,1,0,0,1,0
26185,40.7487,-73.97479,120,1,47,365,0,0,1,0,0,0,0,1
26186,40.7448,-73.92364,47,2,2,0,0,0,0,1,0,0,1,0
26187,40.81888,-73.94345,53,2,47,0,0,0,1,0,0,0,1,0
26188,40.73612,-73.87822,55,3,10,0,0,0,0,1,0,0,1,0
26189,40.76536,-73.98878,225,3,104,34,0,0,1,0,0,1,0,0
26190,40.74722,-73.9186,78,2,20,365,0,0,0,1,0,0,1,0
26191,40.580909999999996,-74.15485,52,1,74,78,0,0,0,0,1,0,1,0
26192,40.70874,-73.82616999999999,60,2,137,32,0,0,0,1,0,0,1,0
26193,40.71418,-73.99208,161,3,92,63,0,0,1,0,0,1,0,0
26194,40.71253,-73.96123,150,2,0,36,0,1,0,0,0,0,1,0
26195,40.689890000000005,-73.93746999999999,60,1,21,82,0,1,0,0,0,0,1,0
26196,40.794990000000006,-73.97669,75,5,2,0,0,0,1,0,0,0,1,0
26197,40.64051,-73.93224000000001,38,7,37,29,0,1,0,0,0,0,1,0
26198,40.76462,-73.9319,35,1,16,95,0,0,0,1,0,0,1,0
26199,40.81953,-73.95665,115,5,0,0,0,0,1,0,0,1,0,0
26200,40.6835,-73.957,130,2,51,10,0,1,0,0,0,1,0,0
26201,40.66163,-73.98265,159,2,5,0,0,1,0,0,0,1,0,0
26202,40.72413,-73.98216,83,2,13,0,0,0,1,0,0,0,1,0
26203,40.679629999999996,-73.97849000000001,225,3,12,47,0,1,0,0,0,1,0,0
26204,40.67781,-73.98083000000001,70,2,7,0,0,1,0,0,0,0,1,0
26205,40.67518,-73.98119,70,1,4,0,0,1,0,0,0,0,1,0
26206,40.81301,-73.94502,125,4,9,245,0,0,1,0,0,1,0,0
26207,40.761359999999996,-73.99361,125,30,6,314,0,0,1,0,0,1,0,0
26208,40.71139,-73.96353,75,1,0,0,0,1,0,0,0,0,1,0
26209,40.76096,-73.93836,55,4,0,0,0,0,0,1,0,0,1,0
26210,40.71881,-73.98378000000001,198,2,5,0,0,0,1,0,0,1,0,0
26211,40.71459,-73.94485,200,1,17,87,0,1,0,0,0,1,0,0
26212,40.69533,-73.9132,102,2,10,0,0,1,0,0,0,1,0,0
26213,40.67556,-73.96427,80,1,1,0,0,1,0,0,0,0,1,0
26214,40.8292,-73.94742,350,7,6,0,0,0,1,0,0,0,1,0
26215,40.71822,-73.99263,140,6,0,0,0,0,1,0,0,1,0,0
26216,40.71967,-73.96001,155,2,6,4,0,1,0,0,0,1,0,0
26217,40.69064,-73.93559,310,1,77,347,0,1,0,0,0,1,0,0
26218,40.719440000000006,-73.99396,525,2,47,34,0,0,1,0,0,1,0,0
26219,40.80672,-73.94648000000001,200,4,2,0,0,0,1,0,0,1,0,0
26220,40.66675,-73.988,95,2,4,0,0,1,0,0,0,1,0,0
26221,40.67969,-73.93974,35,3,0,0,0,1,0,0,0,0,1,0
26222,40.71229,-73.95782,150,1,0,0,0,1,0,0,0,0,1,0
26223,40.72965,-73.95707,98,2,7,0,0,1,0,0,0,0,1,0
26224,40.76078,-73.99683,79,5,1,0,0,0,1,0,0,0,1,0
26225,40.86144,-73.86426999999999,79,2,95,225,1,0,0,0,0,1,0,0
26226,40.73166,-73.98299,87,3,6,0,0,0,1,0,0,0,1,0
26227,40.74943,-73.97945,210,2,14,13,0,0,1,0,0,1,0,0
26228,40.809979999999996,-73.93899,150,5,31,24,0,0,1,0,0,1,0,0
26229,40.76104,-73.99255,260,2,21,222,0,0,1,0,0,1,0,0
26230,40.80002,-73.94136999999999,121,3,10,0,0,0,1,0,0,1,0,0
26231,40.7605,-73.99189,129,30,1,310,0,0,1,0,0,1,0,0
26232,40.71317,-73.94518000000001,90,2,5,157,0,1,0,0,0,1,0,0
26233,40.688590000000005,-73.92238,100,2,8,0,0,1,0,0,0,0,1,0
26234,40.68939,-73.96474,250,5,6,354,0,1,0,0,0,1,0,0
26235,40.60903,-73.91846,250,1,5,360,0,1,0,0,0,1,0,0
26236,40.684509999999996,-73.96051999999999,225,4,29,43,0,1,0,0,0,1,0,0
26237,40.66689,-73.92806,45,21,1,44,0,1,0,0,0,0,1,0
26238,40.69072,-73.96539,165,14,4,179,0,1,0,0,0,1,0,0
26239,40.6959,-73.75159000000001,85,2,59,36,0,0,0,1,0,1,0,0
26240,40.645790000000005,-74.08027,29,4,61,178,0,0,0,0,1,0,1,0
26241,40.71732,-73.94027,85,3,15,19,0,1,0,0,0,0,1,0
26242,40.63498,-74.01966,75,1,39,0,0,1,0,0,0,0,1,0
26243,40.78747,-73.96928,330,3,0,0,0,0,1,0,0,1,0,0
26244,40.65027,-74.01101,79,1,35,59,0,1,0,0,0,0,1,0
26245,40.80508,-73.94941999999999,125,2,70,0,0,0,1,0,0,0,1,0
26246,40.83571,-73.94756,78,2,4,0,0,0,1,0,0,0,1,0
26247,40.75484,-73.82323000000001,70,1,0,0,0,0,0,1,0,0,1,0
26248,40.66257,-73.76514,113,2,55,297,0,0,0,1,0,1,0,0
26249,40.69031,-73.93903,370,5,23,171,0,1,0,0,0,1,0,0
26250,40.68227,-73.99948,150,30,5,79,0,1,0,0,0,1,0,0
26251,40.77156,-73.90521,60,1,48,128,0,0,0,1,0,0,1,0
26252,40.8233,-73.94461,65,1,26,0,0,0,1,0,0,0,1,0
26253,40.84434,-73.94229,103,4,18,0,0,0,1,0,0,1,0,0
26254,40.67394,-73.94991,60,5,0,0,0,1,0,0,0,0,1,0
26255,40.77751,-73.95575,65,4,10,0,0,0,1,0,0,0,1,0
26256,40.714690000000004,-73.93970999999999,80,3,2,0,0,1,0,0,0,0,1,0
26257,40.767590000000006,-73.92463000000001,50,1,142,115,0,0,0,1,0,0,1,0
26258,40.74893,-73.82046,60,1,39,359,0,0,0,1,0,0,1,0
26259,40.75091,-73.97596999999999,0,3,0,0,0,0,1,0,0,1,0,0
26260,40.64674,-73.97946999999999,137,3,5,0,0,1,0,0,0,0,1,0
26261,40.66232,-73.9939,150,3,5,83,0,1,0,0,0,1,0,0
26262,40.84594,-73.94039000000001,65,2,0,0,0,0,1,0,0,0,1,0
26263,40.71818,-73.99015,120,1,72,50,0,0,1,0,0,0,1,0
26264,40.72232,-73.98055,225,14,1,0,0,0,1,0,0,1,0,0
26265,40.69827,-73.92493,50,3,2,0,0,1,0,0,0,0,1,0
26266,40.745779999999996,-73.97595,435,5,7,22,0,0,1,0,0,1,0,0
26267,40.740629999999996,-73.99998000000001,100,2,4,0,0,0,1,0,0,0,1,0
26268,40.65157,-74.01089,150,5,47,76,0,1,0,0,0,1,0,0
26269,40.64123,-74.08169000000001,85,2,0,356,0,0,0,0,1,0,1,0
26270,40.60303,-73.99596,69,2,45,324,0,1,0,0,0,0,1,0
26271,40.70903,-74.01401,235,30,0,351,0,0,1,0,0,1,0,0
26272,40.77864,-73.91445,47,1,90,100,0,0,0,1,0,0,1,0
26273,40.768879999999996,-73.98639,134,2,1,316,0,0,1,0,0,0,1,0
26274,40.71951,-73.95397,200,7,6,0,0,1,0,0,0,1,0,0
26275,40.76846,-73.94461,150,4,1,0,0,0,1,0,0,1,0,0
26276,40.73742,-73.87026999999999,99,4,5,5,0,0,0,1,0,1,0,0
26277,40.63568,-73.94745999999999,70,4,0,88,0,1,0,0,0,0,1,0
26278,40.76798,-73.95274,148,1,68,98,0,0,1,0,0,1,0,0
26279,40.69814,-73.93033,30,14,2,180,0,1,0,0,0,0,1,0
26280,40.5975,-73.7397,450,7,0,0,0,0,0,1,0,1,0,0
26281,40.814,-73.96228,150,2,3,0,0,0,1,0,0,1,0,0
26282,40.763220000000004,-73.94899000000001,50,28,0,0,0,0,1,0,0,0,1,0
26283,40.70791,-73.75625,45,1,30,0,0,0,0,1,0,0,1,0
26284,40.76376,-73.83094,55,1,40,342,0,0,0,1,0,0,1,0
26285,40.69342,-73.95881,105,30,8,89,0,1,0,0,0,0,1,0
26286,40.72793,-73.98876,85,1,44,19,0,0,1,0,0,0,1,0
26287,40.691759999999995,-73.97413,131,3,9,5,0,1,0,0,0,1,0,0
26288,40.66803,-73.97869,169,4,6,16,0,1,0,0,0,1,0,0
26289,40.64521,-73.94751,58,2,9,49,0,1,0,0,0,0,1,0
26290,40.85362,-73.8896,140,2,71,291,1,0,0,0,0,1,0,0
26291,40.69563,-73.97051,200,3,53,75,0,1,0,0,0,1,0,0
26292,40.69081,-73.92679,120,2,30,13,0,1,0,0,0,0,1,0
26293,40.62072,-73.93265,75,1,1,342,0,1,0,0,0,0,1,0
26294,40.71168,-73.96338,99,3,2,0,0,1,0,0,0,1,0,0
26295,40.70163,-73.92366,120,4,3,0,0,1,0,0,0,1,0,0
26296,40.641040000000004,-73.96337,45,2,45,17,0,1,0,0,0,0,1,0
26297,40.764070000000004,-73.83051999999999,89,1,4,179,0,0,0,1,0,0,1,0
26298,40.744279999999996,-73.97364,186,3,16,0,0,0,1,0,0,1,0,0
26299,40.75633,-73.92777,70,3,5,0,0,0,0,1,0,0,1,0
26300,40.66648,-73.76286,90,1,146,281,0,0,0,1,0,1,0,0
26301,40.69686,-73.91431,35,1,0,0,0,1,0,0,0,0,1,0
26302,40.69027,-73.96795999999999,134,2,17,0,0,1,0,0,0,1,0,0
26303,40.74205,-73.92394,99,30,7,38,0,0,0,1,0,1,0,0
26304,40.64399,-73.89315,85,7,11,1,0,1,0,0,0,1,0,0
26305,40.68833,-73.90691,80,3,60,336,0,1,0,0,0,0,1,0
26306,40.68868,-73.90598,45,3,79,312,0,1,0,0,0,0,1,0
26307,40.6871,-73.90545999999999,110,3,26,347,0,1,0,0,0,0,1,0
26308,40.71416,-73.95357,139,2,7,37,0,1,0,0,0,1,0,0
26309,40.654540000000004,-73.91569,120,1,187,318,0,1,0,0,0,1,0,0
26310,40.77406,-73.94788,110,2,8,0,0,0,1,0,0,1,0,0
26311,40.75974,-73.98623,110,1,41,3,0,0,1,0,0,0,1,0
26312,40.828759999999996,-73.94538,38,8,20,26,0,0,1,0,0,0,1,0
26313,40.647729999999996,-73.97499,100,1,28,21,0,1,0,0,0,0,1,0
26314,40.6931,-73.9723,250,3,6,0,0,1,0,0,0,1,0,0
26315,40.72234,-73.99625,110,7,0,0,0,0,1,0,0,0,1,0
26316,40.7301,-73.98841,199,2,30,34,0,0,1,0,0,1,0,0
26317,40.6838,-73.91015,40,1,8,0,0,1,0,0,0,0,1,0
26318,40.74395,-73.98049,195,3,9,47,0,0,1,0,0,1,0,0
26319,40.664229999999996,-73.94046999999999,25,7,0,0,0,1,0,0,0,0,1,0
26320,40.68157,-73.90547,52,2,84,310,0,1,0,0,0,0,1,0
26321,40.68949,-73.91763,75,3,3,352,0,1,0,0,0,0,1,0
26322,40.69233,-73.94688000000001,99,90,2,170,0,1,0,0,0,1,0,0
26323,40.67145,-73.93007,55,5,6,0,0,1,0,0,0,0,1,0
26324,40.711,-73.9387,54,6,1,0,0,1,0,0,0,0,1,0
26325,40.68909,-73.95281999999999,90,2,29,167,0,1,0,0,0,0,1,0
26326,40.68475,-73.93589,50,3,1,0,0,1,0,0,0,0,1,0
26327,40.64434,-73.94635,53,2,2,54,0,1,0,0,0,0,1,0
26328,40.64516,-73.94751,59,2,10,41,0,1,0,0,0,0,1,0
26329,40.70982,-73.95602,99,1,15,12,0,1,0,0,0,0,1,0
26330,40.74818,-73.98025,195,3,4,0,0,0,1,0,0,1,0,0
26331,40.6661,-73.87469,160,3,4,36,0,1,0,0,0,1,0,0
26332,40.80012,-73.94549,250,4,7,0,0,0,1,0,0,1,0,0
26333,40.728590000000004,-73.87276,150,2,10,89,0,0,0,1,0,1,0,0
26334,40.690020000000004,-73.83688000000001,85,3,0,88,0,0,0,1,0,0,1,0
26335,40.67525,-73.96408000000001,45,2,1,0,0,1,0,0,0,0,1,0
26336,40.67171,-73.93273,149,5,35,12,0,1,0,0,0,1,0,0
26337,40.707840000000004,-73.92054,60,1,9,81,0,1,0,0,0,0,1,0
26338,40.726620000000004,-73.80086,99,2,95,305,0,0,0,1,0,1,0,0
26339,40.62518,-73.96316,65,2,2,0,0,1,0,0,0,0,1,0
26340,40.7488,-73.97844,225,30,1,311,0,0,1,0,0,1,0,0
26341,40.71772,-73.95059,79,999,24,249,0,1,0,0,0,0,1,0
26342,40.73565,-73.81591,36,1,0,89,0,0,0,1,0,0,1,0
26343,40.71835,-73.94999,79,30,15,333,0,1,0,0,0,0,1,0
26344,40.71732,-73.95048,54,30,22,276,0,1,0,0,0,0,1,0
26345,40.6229,-73.96169,79,1,0,0,0,1,0,0,0,1,0,0
26346,40.72588,-73.94530999999999,145,3,23,13,0,1,0,0,0,1,0,0
26347,40.67858,-73.9812,300,30,51,75,0,1,0,0,0,1,0,0
26348,40.81248,-73.9526,58,1,9,248,0,0,1,0,0,0,1,0
26349,40.7212,-73.98045,70,3,2,0,0,0,1,0,0,0,1,0
26350,40.69512,-73.94946,50,4,5,0,0,1,0,0,0,0,1,0
26351,40.7469,-73.8179,55,1,77,365,0,0,0,1,0,0,1,0
26352,40.68884,-73.92958,170,3,99,288,0,1,0,0,0,1,0,0
26353,40.690490000000004,-73.93014000000001,124,2,91,272,0,1,0,0,0,1,0,0
26354,40.82881,-73.94566,40,3,6,0,0,0,1,0,0,0,1,0
26355,40.72408,-73.99381,111,1,51,56,0,0,1,0,0,0,1,0
26356,40.77618,-73.91741,75,2,38,0,0,0,0,1,0,0,1,0
26357,40.72169,-73.9965,325,2,8,86,0,0,1,0,0,1,0,0
26358,40.76357,-73.98308,107,3,133,9,0,0,1,0,0,0,1,0
26359,40.824529999999996,-73.92563,60,1,16,0,1,0,0,0,0,0,1,0
26360,40.70073,-73.92913,60,3,4,0,0,1,0,0,0,0,1,0
26361,40.69808,-73.93021999999999,60,2,76,234,0,1,0,0,0,0,1,0
26362,40.815529999999995,-73.92453,120,2,0,0,1,0,0,0,0,1,0,0
26363,40.722359999999995,-73.97756,200,5,0,0,0,0,1,0,0,1,0,0
26364,40.77867,-73.97914,135,7,8,363,0,0,1,0,0,0,1,0
26365,40.72517,-73.76105,41,1,11,125,0,0,0,1,0,0,0,1
26366,40.68805,-73.97563000000001,160,2,1,0,0,1,0,0,0,1,0,0
26367,40.69321,-73.94207,80,3,5,0,0,1,0,0,0,0,1,0
26368,40.68808,-73.9413,100,2,6,39,0,1,0,0,0,0,1,0
26369,40.76124,-73.76178,59,1,62,54,0,0,0,1,0,0,1,0
26370,40.840379999999996,-73.85661999999999,65,3,12,0,1,0,0,0,0,1,0,0
26371,40.7366,-73.95656,225,4,0,159,0,1,0,0,0,1,0,0
26372,40.727090000000004,-74.00447,175,3,20,239,0,0,1,0,0,0,1,0
26373,40.86039,-73.92663,100,3,44,168,0,0,1,0,0,1,0,0
26374,40.69209,-73.99421,119,2,1,0,0,1,0,0,0,0,1,0
26375,40.62938,-74.02976,30,3,0,27,0,1,0,0,0,0,1,0
26376,40.7315,-73.99393,400,30,0,90,0,0,1,0,0,1,0,0
26377,40.70863,-73.90249,32,1,62,0,0,0,0,1,0,0,1,0
26378,40.73076,-74.00161999999999,245,5,13,50,0,0,1,0,0,1,0,0
26379,40.720659999999995,-73.99229,700,3,14,258,0,0,1,0,0,1,0,0
26380,40.725609999999996,-73.97953000000001,90,2,41,0,0,0,1,0,0,0,1,0
26381,40.85014,-73.93743,30,1,67,72,0,0,1,0,0,0,1,0
26382,40.70445,-74.01521,135,6,10,160,0,0,1,0,0,1,0,0
26383,40.71832,-73.99287,200,1,15,29,0,0,1,0,0,1,0,0
26384,40.692820000000005,-73.96034,120,4,6,0,0,1,0,0,0,1,0,0
26385,40.68634,-73.97388000000001,119,1,14,78,0,1,0,0,0,0,1,0
26386,40.73247,-73.98297,196,2,47,6,0,0,1,0,0,1,0,0
26387,40.71913,-73.95040999999999,80,30,3,324,0,1,0,0,0,0,1,0
26388,40.74922,-73.81868,55,1,41,340,0,0,0,1,0,0,1,0
26389,40.73307,-73.85047,88,2,9,54,0,0,0,1,0,1,0,0
26390,40.77312,-73.98819,78,1,11,0,0,0,1,0,0,0,1,0
26391,40.844440000000006,-73.93554,50,5,5,0,0,0,1,0,0,0,1,0
26392,40.75994,-73.99073,215,2,28,6,0,0,1,0,0,1,0,0
26393,40.65894,-73.8921,300,2,24,294,0,1,0,0,0,1,0,0
26394,40.75058,-73.99582,160,60,0,0,0,0,1,0,0,1,0,0
26395,40.6801,-73.9866,250,1,18,0,0,1,0,0,0,1,0,0
26396,40.725429999999996,-73.89666,125,7,0,0,0,0,0,1,0,1,0,0
26397,40.681709999999995,-73.94471,180,2,13,303,0,1,0,0,0,1,0,0
26398,40.72294,-73.99869,650,2,3,0,0,0,1,0,0,1,0,0
26399,40.88192,-73.86186,60,1,70,283,1,0,0,0,0,0,1,0
26400,40.72391,-73.9975,695,3,0,1,0,0,1,0,0,1,0,0
26401,40.77536,-73.98952,280,30,9,341,0,0,1,0,0,1,0,0
26402,40.71455,-73.7613,100,1,3,0,0,0,0,1,0,1,0,0
26403,40.67292,-73.94136999999999,75,1,2,0,0,1,0,0,0,1,0,0
26404,40.69012,-73.9257,135,2,89,139,0,1,0,0,0,1,0,0
26405,40.69835,-73.91644000000001,50,2,57,18,0,1,0,0,0,0,1,0
26406,40.75029,-73.97142,175,30,2,161,0,0,1,0,0,1,0,0
26407,40.7215,-73.99894,80,21,0,0,0,0,1,0,0,0,1,0
26408,40.75777,-73.72949,50,1,6,94,0,0,0,1,0,0,1,0
26409,40.68464,-73.84245,130,4,4,145,0,0,0,1,0,1,0,0
26410,40.67071,-73.95381,70,4,8,6,0,1,0,0,0,0,1,0
26411,40.75573,-73.72931,45,1,17,325,0,0,0,1,0,0,1,0
26412,40.78628,-73.97482,250,2,3,94,0,0,1,0,0,0,1,0
26413,40.76181,-73.9905,155,1,62,307,0,0,1,0,0,0,1,0
26414,40.65894,-73.95262,100,1,85,125,0,1,0,0,0,1,0,0
26415,40.709109999999995,-73.95288000000001,76,2,79,349,0,1,0,0,0,0,1,0
26416,40.67245,-73.94608000000001,240,5,57,179,0,1,0,0,0,1,0,0
26417,40.65331,-74.00814,80,4,0,0,0,1,0,0,0,0,1,0
26418,40.68428,-73.96526,35,1,1,0,0,1,0,0,0,0,1,0
26419,40.723859999999995,-73.94085,50,4,1,0,0,1,0,0,0,0,1,0
26420,40.69161,-73.94417,90,3,1,0,0,1,0,0,0,0,1,0
26421,40.73465,-73.95314,65,2,32,70,0,1,0,0,0,0,1,0
26422,40.72484,-73.9746,100,2,0,99,0,0,1,0,0,0,1,0
26423,40.76735,-73.98841999999999,92,3,56,14,0,0,1,0,0,0,1,0
26424,40.73427,-74.00798,425,1,0,125,0,0,1,0,0,0,1,0
26425,40.68873,-73.93881,58,1,118,21,0,1,0,0,0,0,1,0
26426,40.84859,-73.93855,85,30,4,0,0,0,1,0,0,1,0,0
26427,40.720909999999996,-73.99531,250,2,34,0,0,0,1,0,0,1,0,0
26428,40.68343,-73.99821,116,7,1,0,0,1,0,0,0,1,0,0
26429,40.69648,-73.92742,120,2,5,0,0,1,0,0,0,1,0,0
26430,40.7844,-73.9485,70,3,2,0,0,0,1,0,0,0,1,0
26431,40.66154,-73.91386999999999,100,1,3,2,0,1,0,0,0,0,1,0
26432,40.76191,-73.93092,76,2,43,8,0,0,0,1,0,0,1,0
26433,40.70949,-74.00973,150,1,103,7,0,0,1,0,0,1,0,0
26434,40.67467,-73.9469,100,5,2,0,0,1,0,0,0,1,0,0
26435,40.69878,-73.92194,75,4,2,0,0,1,0,0,0,0,1,0
26436,40.745940000000004,-73.99829,125,3,0,0,0,0,1,0,0,1,0,0
26437,40.64816,-73.97279,120,15,3,0,0,1,0,0,0,1,0,0
26438,40.877590000000005,-73.88459,42,2,6,62,1,0,0,0,0,0,1,0
26439,40.71209,-73.9571,349,1,2,105,0,1,0,0,0,1,0,0
26440,40.704240000000006,-74.01564,299,1,0,83,0,0,1,0,0,0,0,1
26441,40.854440000000004,-73.88462,30,3,5,361,1,0,0,0,0,0,1,0
26442,40.66819,-73.92394,70,2,5,46,0,1,0,0,0,0,1,0
26443,40.74685,-73.97892,1177,3,42,284,0,0,1,0,0,1,0,0
26444,40.76892,-73.99016,110,3,2,0,0,0,1,0,0,0,1,0
26445,40.711009999999995,-73.96217,65,6,1,0,0,1,0,0,0,0,1,0
26446,40.656040000000004,-73.88426,30,1,0,174,0,1,0,0,0,0,1,0
26447,40.70393,-73.91427,120,2,1,0,0,1,0,0,0,1,0,0
26448,40.68501,-73.79162,33,1,7,139,0,0,0,1,0,0,1,0
26449,40.69787,-73.90008,38,2,4,175,0,0,0,1,0,0,1,0
26450,40.66013,-73.77166,200,3,23,357,0,0,0,1,0,1,0,0
26451,40.74881,-73.99375,790,2,42,36,0,0,1,0,0,1,0,0
26452,40.75614,-73.96706,225,5,30,0,0,0,1,0,0,1,0,0
26453,40.77429,-73.92123000000001,90,2,8,87,0,0,0,1,0,0,1,0
26454,40.77839,-73.90866,100,2,1,0,0,0,0,1,0,0,1,0
26455,40.7228,-73.99799,99,2,35,129,0,0,1,0,0,0,1,0
26456,40.755990000000004,-73.93415,55,1,76,229,0,0,0,1,0,0,1,0
26457,40.75571,-73.9338,55,1,54,265,0,0,0,1,0,0,1,0
26458,40.7558,-73.93399000000001,58,1,62,279,0,0,0,1,0,0,1,0
26459,40.69155,-73.94736,97,15,8,0,0,1,0,0,0,1,0,0
26460,40.68884,-73.93355,165,3,10,158,0,1,0,0,0,1,0,0
26461,40.77478,-73.97986,125,30,5,0,0,0,1,0,0,1,0,0
26462,40.67966,-73.89028,106,1,2,0,0,1,0,0,0,1,0,0
26463,40.74729,-73.81865,60,1,92,362,0,0,0,1,0,0,1,0
26464,40.62053,-74.03941999999999,99,2,28,69,0,1,0,0,0,1,0,0
26465,40.76192,-73.9909,180,3,3,0,0,0,1,0,0,1,0,0
26466,40.808440000000004,-73.9502,129,28,7,40,0,0,1,0,0,1,0,0
26467,40.76007,-73.99078,160,7,3,0,0,0,1,0,0,1,0,0
26468,40.76583,-73.98669,86,1,158,170,0,0,1,0,0,0,1,0
26469,40.7049,-73.92448,155,1,4,0,0,1,0,0,0,0,1,0
26470,40.68779,-73.95347,185,2,50,14,0,1,0,0,0,1,0,0
26471,40.76195,-73.99077,210,1,4,0,0,0,1,0,0,0,1,0
26472,40.804359999999996,-73.95649,80,45,1,0,0,0,1,0,0,0,1,0
26473,40.76269,-73.99364,130,30,4,272,0,0,1,0,0,1,0,0
26474,40.79979,-73.94104,113,1,1,0,0,0,1,0,0,1,0,0
26475,40.67711,-73.98074,160,3,2,0,0,1,0,0,0,1,0,0
26476,40.7173,-73.96199,350,7,3,0,0,1,0,0,0,1,0,0
26477,40.75008,-73.97655,222,30,2,364,0,0,1,0,0,1,0,0
26478,40.807520000000004,-73.94994,65,6,9,333,0,0,1,0,0,0,1,0
26479,40.79483,-73.93478,90,3,2,0,0,0,1,0,0,0,1,0
26480,40.80531,-73.94187,65,3,3,0,0,0,1,0,0,0,1,0
26481,40.85117,-73.94344,55,3,66,251,0,0,1,0,0,0,1,0
26482,40.6606,-73.99455,94,2,24,12,0,1,0,0,0,1,0,0
26483,40.74061,-73.97991,185,30,4,201,0,0,1,0,0,1,0,0
26484,40.745329999999996,-73.86076,49,2,127,64,0,0,0,1,0,0,1,0
26485,40.71389,-73.98889,80,1,9,0,0,0,1,0,0,0,1,0
26486,40.64008,-73.89301999999999,139,2,64,358,0,1,0,0,0,1,0,0
26487,40.80225,-73.94491,70,1,0,0,0,0,1,0,0,0,1,0
26488,40.6696,-73.94253,400,11,1,0,0,1,0,0,0,1,0,0
26489,40.65979,-73.8315,45,1,1,0,0,0,0,1,0,0,1,0
26490,40.83784,-73.94081,75,3,2,0,0,0,1,0,0,0,1,0
26491,40.71587,-73.9989,100,2,1,0,0,0,1,0,0,0,1,0
26492,40.72801,-74.00105,150,80,18,182,0,0,1,0,0,1,0,0
26493,40.67865,-73.9126,100,2,115,225,0,1,0,0,0,1,0,0
26494,40.71808,-73.99146999999999,139,2,2,0,0,0,1,0,0,1,0,0
26495,40.86506,-73.84295,40,2,37,35,1,0,0,0,0,1,0,0
26496,40.761390000000006,-73.96222,80,30,4,272,0,0,1,0,0,1,0,0
26497,40.766040000000004,-73.79442,100,1,34,189,0,0,0,1,0,0,1,0
26498,40.71111,-73.94792,100,2,2,0,0,1,0,0,0,0,1,0
26499,40.677009999999996,-73.96249,150,2,53,160,0,1,0,0,0,1,0,0
26500,40.76842,-73.99109,273,1,46,166,0,0,1,0,0,1,0,0
26501,40.72653,-74.00054,225,3,79,151,0,0,1,0,0,1,0,0
26502,40.64651,-74.01749000000001,100,3,0,0,0,1,0,0,0,1,0,0
26503,40.697720000000004,-73.98365,135,2,18,0,0,1,0,0,0,1,0,0
26504,40.72838,-73.99897,400,4,1,0,0,0,1,0,0,1,0,0
26505,40.68701,-73.98841999999999,125,2,91,62,0,1,0,0,0,1,0,0
26506,40.75906,-73.98898,150,2,0,0,0,0,1,0,0,0,1,0
